# 
x,y,rho,u,v,P,e_internal
0.573171,0.231707,1,-0.32368,-0.0485737,1.49537,2.5
0.597561,0.231707,1,-0.317859,-0.0668838,1.49866,2.5
0.621951,0.231707,1,-0.308942,-0.0846995,1.50217,2.5
0.646341,0.231707,1,-0.296851,-0.1014,1.50575,2.5
0.670732,0.231707,1,-0.281569,-0.116302,1.50923,2.5
0.695122,0.231707,1,-0.263159,-0.128679,1.51243,2.5
0.719512,0.231707,1,-0.241794,-0.137796,1.51519,2.5
0.743902,0.231707,1,-0.217775,-0.142957,1.51735,2.5
0.768293,0.231707,1,-0.191564,-0.143568,1.51878,2.5
0.792683,0.231707,1,-0.163794,-0.139225,1.51943,2.5
0.817073,0.231707,1,-0.135286,-0.129815,1.51928,2.5
