# x y x_over_c Cp side
0.742781 -0.0323541 0.742781 -0.893174 L
0.674131 0.0391121 0.674131 -0.87302 U
0.419871 -0.0572295 0.419871 -0.79034 L
0.437848 -0.0564156 0.437848 -0.802914 L
0.431856 -0.0566983 0.431856 -0.798593 L
0.698016 -0.0368305 0.698016 -0.885132 L
0.446834 -0.0559717 0.446834 -0.808468 L
0.108538 -0.0482017 0.108538 -0.392086 L
0.805404 -0.0256332 0.805404 0.0470387 L
0.879879 -0.0169531 0.879879 0.100479 L
0.371915 -0.0589529 0.371915 -0.777154 L
0.326937 0.0598509 0.326937 -0.719348 U
0.443839 -0.0561223 0.443839 -0.80621 L
0.410881 -0.0576015 0.410881 -0.786907 L
0.326937 -0.0598509 0.326937 -0.76601 L
0.862014 -0.0191066 0.862014 0.0847375 L
0.695031 -0.0371202 0.695031 -0.884065 L
0.817326 -0.0242935 0.817326 0.0549162 L
0.362921 -0.0591947 0.362921 -0.776676 L
0.876902 -0.0173155 0.876902 0.097517 L
0.853078 0.0201629 0.853078 0.0715291 U
0.356924 -0.0593391 0.356924 -0.775017 L
0.416874 -0.0573557 0.416874 -0.788359 L
0.31794 -0.0599391 0.31794 -0.757972 L
0.629325 0.0431516 0.629325 -0.867714 U
0.575523 0.047592 0.575523 -0.855598 U
0.233975 -0.058929 0.233975 -0.671321 L
0.434852 -0.0565583 0.434852 -0.800132 L
0.739797 -0.0326612 0.739797 -0.892977 L
0.34493 -0.0595845 0.34493 -0.771259 L
0.859035 -0.0194604 0.859035 0.0824239 L
0.425864 -0.0569697 0.425864 -0.793378 L
0.42886 -0.0568354 0.42886 -0.795868 L
0.332935 -0.059775 0.332935 -0.768947 L
0.814346 -0.0246304 0.814346 0.0530933 L
0.458815 0.0553454 0.458815 -0.831531 U
0.536641 0.050487 0.536641 -0.857664 U
0.404887 0.0578381 0.404887 -0.787275 U
0.703986 -0.0362477 0.703986 -0.885744 L
0.368917 -0.0590367 0.368917 -0.774989 L
0.709956 -0.0356605 0.709956 -0.886452 L
0.524674 0.0513221 0.524674 -0.855548 U
0.736814 -0.0329668 0.736814 -0.891671 L
0.338933 -0.059686 0.338933 -0.771195 L
0.715925 -0.0350691 0.715925 -0.887371 L
0.721894 -0.0344739 0.721894 -0.888227 L
0.323938 -0.0598837 0.323938 -0.762754 L
0.701001 -0.0365397 0.701001 -0.884817 L
0.347929 -0.0595287 0.347929 -0.770653 L
0.706971 -0.0359546 0.706971 -0.885455 L
0.332935 0.059775 0.332935 -0.722924 U
0.359923 -0.0592686 0.359923 -0.773966 L
0.71294 -0.0353653 0.71294 -0.886559 L
0.718909 -0.0347719 0.718909 -0.887384 L
0.626337 0.0434111 0.626337 -0.867544 U
0.293946 0.0600097 0.293946 -0.703663 U
0.353926 -0.059406 0.353926 -0.772105 L
0.341931 -0.0596368 0.341931 -0.769326 L
0.245966 -0.0593001 0.245966 -0.677289 L
0.329936 -0.0598146 0.329936 -0.7663 L
0.242968 0.0592151 0.242968 -0.651114 U
0.521681 0.0515261 0.521681 -0.854951 U
0.73383 -0.033271 0.73383 -0.891022 L
0.335934 -0.0597321 0.335934 -0.76834 L
0.488758 0.0536307 0.488758 -0.845741 U
0.662186 0.0402191 0.662186 -0.870451 U
0.724878 -0.0341749 0.724878 -0.888433 L
0.957234 -0.00710836 0.957234 0.2011 L
0.778572 -0.0285711 0.778572 0.034636 L
0.727862 -0.033875 0.727862 -0.888703 L
0.302944 0.0600129 0.302944 -0.711735 U
0.467799 0.0548519 0.467799 -0.836822 U
0.730846 -0.0335738 0.730846 -0.889566 L
0.584493 0.0468901 0.584493 -0.857063 U
0.224984 0.0585936 0.224984 -0.632899 U
0.727862 0.033875 0.727862 -0.877528 U
0.368917 0.0590367 0.368917 -0.756786 U
0.338933 0.059686 0.338933 -0.725973 U
0.44983 0.0558187 0.44983 -0.825256 U
0.77559 -0.0288925 0.77559 0.0314794 L
0.829245 0.0229334 0.829245 0.0548574 U
0.479776 0.0541653 0.479776 -0.842697 U
0.954261 -0.00750412 0.954261 0.195014 L
0.856057 -0.0198124 0.856057 0.0806386 L
0.392899 0.0582817 0.392899 -0.777438 U
0.763661 0.0301678 0.763661 0.000606485 U
0.808385 -0.0253004 0.808385 0.0493679 L
0.34493 0.0595845 0.34493 -0.731115 U
0.698016 0.0368305 0.698016 -0.876662 U
0.599441 0.0456838 0.599441 -0.86244 U
0.515696 0.051928 0.515696 -0.852671 U
0.683089 0.0382664 0.683089 -0.874511 U
0.799442 0.0262947 0.799442 0.03814 U
0.473788 0.0545125 0.473788 -0.83982 U
0.242968 -0.0592151 0.242968 -0.672713 L
