# x y x_over_c Cp side
0.265196 0.0539341 0.265196 -0.883807 U
0.918617 -0.00789959 0.918617 0.0806794 L
0.900816 -0.00526647 0.900816 0.0571164 L
0.0693367 -0.0424364 0.0693367 -0.207648 L
0.223652 -0.0634876 0.223652 -0.582785 L
0.244202 0.0539007 0.244202 -0.868558 U
0.184245 0.0522753 0.184245 -0.796732 U
0.181789 -0.0602621 0.181789 -0.542111 L
0.94234 -0.0114926 0.94234 0.122915 L
0.921583 -0.00834434 0.921583 0.0854865 L
0.128185 -0.0539153 0.128185 -0.402832 L
0.2502 0.0539347 0.2502 -0.871981 U
0.217666 -0.0631043 0.217666 -0.56259 L
0.199718 -0.0618034 0.199718 -0.548689 L
0.101559 -0.0494858 0.101559 -0.344507 L
0.211681 -0.0626966 0.211681 -0.55235 L
0.256199 0.0539488 0.256199 -0.880109 U
0.259198 0.0539486 0.259198 -0.881637 U
0.969013 -0.0156334 0.969013 0.182365 L
0.202708 -0.0620366 0.202708 -0.539862 L
0.190236 0.0525556 0.190236 -0.809414 U
0.214673 -0.0629036 0.214673 -0.553157 L
0.127432 0.0479578 0.127432 -0.675578 U
0.196728 -0.0615636 0.196728 -0.54886 L
0.193739 -0.0613171 0.193739 -0.551557 L
0.20869 -0.0624832 0.20869 -0.544861 L
0.125219 -0.0534707 0.125219 -0.387067 L
0.140064 -0.0555866 0.140064 -0.427847 L
0.205699 -0.0622632 0.205699 -0.544887 L
0.0350818 -0.0314851 0.0350818 0.0714895 L
0.960125 -0.0142377 0.960125 0.159803 L
0.196229 0.0528079 0.196229 -0.817593 U
0.190751 -0.0610638 0.190751 -0.548693 L
0.0770001 0.0405648 0.0770001 -0.532685 U
0.175818 -0.0596917 0.175818 -0.536265 L
0.0986124 -0.0489289 0.0986124 -0.327329 L
0.0163304 -0.0221094 0.0163304 0.418364 L
0.134121 -0.054772 0.134121 -0.409329 L
0.148988 -0.0567329 0.148988 -0.438168 L
0.133398 0.0485765 0.133398 -0.710857 U
0.202224 0.053033 0.202224 -0.827909 U
0.154944 -0.0574498 0.154944 -0.454885 L
0.0664345 -0.0416799 0.0664345 -0.187067 L
0.217213 0.0534798 0.217213 -0.839503 U
0.137092 -0.0551844 0.137092 -0.415088 L
0.211216 0.0533208 0.211216 -0.831109 U
0.0956682 -0.0483573 0.0956682 -0.312837 L
0.208219 0.0532315 0.208219 -0.827276 U
0.172833 -0.0593953 0.172833 -0.51455 L
0.0434928 -0.0346778 0.0434928 -0.012307 L
0.0897891 -0.0471671 0.0897891 -0.2928 L
0.983833 -0.017923 0.983833 0.21623 L
0.160294 0.0508514 0.160294 -0.770642 U
0.0295674 -0.029126 0.0295674 0.139613 L
0.163286 0.0510575 0.163286 -0.770365 U
0.109564 0.0458225 0.109564 -0.618313 U
0.146012 -0.0563606 0.146012 -0.428456 L
0.151966 -0.0570959 0.151966 -0.447454 L
0.154311 0.0504129 0.154311 -0.762843 U
0.130414 0.0482726 0.130414 -0.695103 U
0.131152 -0.054349 0.131152 -0.40832 L
0.142356 0.0494241 0.142356 -0.733373 U
0.148332 0.0499379 0.148332 -0.749221 U
0.0606488 -0.0400971 0.0606488 -0.150629 L
0.0491704 -0.0366122 0.0491704 -0.0590888 L
0.119292 -0.0525476 0.119292 -0.383501 L
0.977902 -0.0170273 0.977902 0.210754 L
0.092727 -0.0477704 0.092727 -0.29474 L
0.0548919 -0.0384127 0.0548919 -0.104311 L
0.113372 -0.0515775 0.113372 -0.379816 L
0.116331 -0.0520686 0.116331 -0.380018 L
0.103621 0.0450088 0.103621 -0.624244 U
0.0780753 -0.0445787 0.0780753 -0.244759 L
0.0241562 -0.0265398 0.0241562 0.242309 L
0.0858468 0.0422046 0.0858468 -0.565045 U
0.980696 -0.0253237 0.980696 0.197794 L
0.983679 -0.0250083 0.983679 0.195419 L
0.0868548 -0.0465468 0.0868548 -0.282055 L
0.0577665 -0.0392683 0.0577665 -0.125448 L
0.047837 0.0336081 0.047837 -0.347668 U
0.0406735 -0.033655 0.0406735 0.011285 L
0.0681893 0.0387424 0.0681893 -0.470274 U
0.0463255 -0.0356627 0.0463255 -0.0383119 L
0.0147134 0.0198249 0.0147134 0.156783 U
0.0520262 -0.0375282 0.0520262 -0.0750076 L
0.0947224 0.0436802 0.0947224 -0.588649 U
0.98964 -0.0243421 0.98964 0.172141 L
0.0507206 0.0344326 0.0507206 -0.367455 U
0.0565152 0.0359818 0.0565152 -0.407613 U
0.0268468 -0.0278643 0.0268468 0.181157 L
0.0623401 0.0374135 0.0623401 -0.429044 U
0.98976 -0.0188486 0.98976 0.202496 L
0.00497396 -0.0124468 0.00497396 0.988309 L
0.0215015 -0.025145 0.0215015 0.296104 L
0.0138346 -0.0204478 0.0138346 0.499666 L
0.00551215 0.012218 0.00551215 0.589419 U
0.00910418 -0.0167682 0.00910418 0.704968 L
0.0114185 -0.0186729 0.0114185 0.585184 L
0.0199045 0.0228249 0.0199045 0.0262359 U
0.995615 -0.0201094 0.995615 0.181753 L
0.00982693 0.0163551 0.00982693 0.370067 U
0.00141165 -0.00426759 0.00141165 1.13856 L
0.000501238 -0.00141246 0.000501238 1.12835 L
0.00755823 0.0143976 0.00755823 0.446503 U
0.0364217 0.0299249 0.0364217 -0.243031 U
0.0225779 0.0241832 0.0225779 -0.0307486 U
0.992611 -0.0239341 0.992611 0.165329 L
0.0336059 0.0288929 0.0336059 -0.213268 U
0.00341871 -0.00990249 0.00341871 1.06844 L
0.0280367 0.0266667 0.0280367 -0.131755 U
0.000562371 0.00138925 0.000562371 1.08447 U
0.00259934 0.00702716 0.00259934 0.982783 U
0.998379 -0.0223914 0.998379 0.259992 L
0.0976864 0.0441383 0.0976864 -0.608001 U
