# x y x_over_c Cp side
0.755212 0.0146409 0.755212 -0.982773 U
0.770087 0.012736 0.770087 -0.983971 U
0.761162 0.0138824 0.761162 -0.983739 U
0.235205 0.0538108 0.235205 -0.726576 U
0.752237 0.0150183 0.752237 -0.982364 U
0.277193 0.0538503 0.277193 -0.764502 U
0.746286 0.0157693 0.746286 -0.981631 U
0.668865 0.0250834 0.668865 -0.968409 U
0.737358 0.0168855 0.737358 -0.979839 U
0.241203 0.053876 0.241203 -0.733863 U
0.728428 0.0179887 0.728428 -0.977915 U
0.719497 0.0190807 0.719497 -0.97807 U
0.713542 0.0198041 0.713542 -0.977747 U
0.683761 0.0233558 0.683761 -0.97265 U
0.163884 -0.0584594 0.163884 -0.410836 L
0.784958 0.0108042 0.784958 -0.984269 U
0.704609 0.0208817 0.704609 -0.976664 U
0.885977 -0.00310348 0.885977 0.099467 L
0.888253 -0.0352444 0.888253 0.0741748 L
0.382537 -0.0669476 0.382537 -0.713972 L
0.685083 -0.0529394 0.685083 -0.00126848 L
0.110416 -0.0510741 0.110416 -0.329292 L
0.298564 -0.0665449 0.298564 -0.638205 L
0.229639 -0.0638475 0.229639 -0.559293 L
0.115514 0.0465832 0.115514 -0.481696 U
0.786727 -0.0447742 0.786727 -0.00299882 L
0.472486 -0.0648351 0.472486 -0.719237 L
0.58932 -0.059283 0.58932 -0.74809 L
0.885269 -0.0355452 0.885269 0.0709557 L
0.674824 0.0243967 0.674824 -0.969986 U
0.783739 -0.0450333 0.783739 -0.0045672 L
0.682092 -0.0531588 0.682092 -0.0109171 L
0.268195 0.05392 0.268195 -0.760328 U
0.776035 0.0119662 0.776035 -0.984671 U
0.582393 0.0344292 0.582393 -0.946971 U
0.469488 -0.0649405 0.469488 -0.717841 L
0.586325 -0.0594572 0.586325 -0.746589 L
0.0378692 -0.0325918 0.0378692 0.0838047 L
0.379538 -0.0669782 0.379538 -0.712661 L
0.4928 0.0427088 0.4928 -0.918055 U
0.665886 0.0254245 0.665886 -0.967127 U
0.406053 0.0489917 0.406053 -0.871047 U
0.594328 0.0332143 0.594328 -0.950559 U
0.597311 0.0329061 0.597311 -0.952183 U
0.603277 0.0322847 0.603277 -0.9544 U
0.295566 -0.0664785 0.295566 -0.633249 L
0.570455 0.0356169 0.570455 -0.943326 U
0.28319 0.0537798 0.28319 -0.766567 U
0.68674 0.0230061 0.68674 -0.973201 U
0.656945 0.0264383 0.656945 -0.964676 U
0.767112 0.0131193 0.767112 -0.983739 U
0.609243 0.0316567 0.609243 -0.956413 U
0.653965 0.0267732 0.653965 -0.963899 U
0.564485 0.036203 0.564485 -0.943002 U
0.612225 0.0313404 0.612225 -0.95734 U
0.694056 -0.0522733 0.694056 -0.00578151 L
0.501766 0.0419582 0.501766 -0.920819 U
0.692697 0.0223028 0.692697 -0.9747 U
0.648004 0.0274395 0.648004 -0.963056 U
0.5615 0.0364941 0.5615 -0.942087 U
0.226645 -0.0636704 0.226645 -0.55052 L
0.764137 0.0135014 0.764137 -0.983736 U
0.61819 0.0307034 0.61819 -0.958277 U
0.621172 0.0303827 0.621172 -0.959134 U
0.639061 0.0284312 0.639061 -0.961696 U
0.504755 0.0417043 0.504755 -0.922248 U
0.63608 0.0287595 0.63608 -0.961398 U
0.627135 0.0297373 0.627135 -0.959643 U
0.630117 0.0294126 0.630117 -0.960232 U
0.55553 0.0370719 0.55553 -0.940467 U
0.691065 -0.0524966 0.691065 -0.0039938 L
0.598301 -0.0587497 0.598301 -0.749286 L
0.160903 -0.0581314 0.160903 -0.400996 L
0.552544 0.0373586 0.552544 -0.939486 U
0.169272 0.0514448 0.169272 -0.646783 U
0.758187 0.0142623 0.758187 -0.983163 U
0.510731 0.0411895 0.510731 -0.924714 U
0.391534 -0.0668388 0.391534 -0.712069 L
0.546573 0.0379274 0.546573 -0.938135 U
0.513719 0.0409287 0.513719 -0.925682 U
0.595308 -0.0589292 0.595308 -0.748228 L
0.484474 -0.0643947 0.484474 -0.71903 L
0.540601 0.0384896 0.540601 -0.93563 U
0.677803 0.0240511 0.677803 -0.970977 U
0.519694 0.0404006 0.519694 -0.928008 U
0.8793 -0.0361435 0.8793 0.0641297 L
0.537615 0.0387682 0.537615 -0.934686 U
0.700037 -0.0518232 0.700037 -0.0100871 L
0.522681 0.0401334 0.522681 -0.929001 U
0.531642 0.0393199 0.531642 -0.932567 U
0.525668 0.0398642 0.525668 -0.93032 U
0.415033 0.0484374 0.415033 -0.87704 U
0.927035 -0.0312282 0.927035 0.122353 L
0.959832 -0.0276559 0.959832 0.178176 L
0.580337 -0.0598001 0.580337 -0.744447 L
0.95387 -0.0283194 0.95387 0.16639 L
0.801666 -0.0434633 0.801666 0.00265984 L
0.915105 -0.0324908 0.915105 0.104681 L
0.749261 0.0153944 0.749261 -0.982003 U
0.689719 0.0226551 0.689719 -0.974064 U
